CLC; Time; ax; ay; az; gx; gy; gz; mx; my; mz; pressure; altitude; temperature; kalman; simulationApogee; servo postiton; rocketState; air brake status; igniter status; apogee detection status; sd error;s imu error; rocket error;
CLC; 263128; 0,130; 0,176; -1,042; 18,025; -22,610; -99,575; 0,980; -0,576; 1,056; 951,600; 476,942;  13; 0,000; 477,150;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263185; 0,060; 0,179; -1,050; 26,355; -20,300; -85,225; 1,075; -0,561; 1,047; 951,624; 476,739;  13; 0,000; 476,942;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263237; 0,048; 0,135; -1,039; 30,520; -15,085; -71,820; 1,075; -0,561; 1,047; 951,624; 476,739;  13; 0,000; 476,738;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263289; 0,053; 0,079; -1,075; 31,465; -5,460; -60,480; 1,026; -0,513; 1,037; 951,700; 476,065;  13; 0,000; 476,738;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263346; 0,106; 0,055; -1,023; 33,145; 0,770; -53,025; 1,026; -0,513; 1,037; 951,760; 475,538;  13; 0,000; 476,065;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263397; 0,117; 0,044; -0,987; 29,085; 2,450; -48,720; 1,032; -0,481; 1,055; 951,760; 475,538;  13; 0,000; 475,538;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263448; 0,209; 0,043; -0,993; 27,020; 0,595; -46,270; 1,032; -0,481; 1,055; 951,803; 475,168;  13; 0,000; 475,538;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263499; 0,211; 0,033; -1,022; 26,845; -5,950; -43,225; 1,027; -0,438; 1,049; 951,867; 474,603;  13; 0,000; 475,168;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263556; 0,207; -0,013; -1,072; 24,045; -11,480; -39,865; 1,020; -0,413; 1,050; 951,867; 474,603;  13; 0,000; 474,603;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263608; 0,215; -0,030; -1,008; 18,340; -14,385; -39,235; 1,020; -0,413; 1,050; 951,881; 474,485;  13; 0,000; 474,603;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263660; 0,191; -0,055; -1,136; 15,820; -26,285; -38,080; 1,011; -0,388; 1,037; 951,917; 474,164;  13; 0,000; 474,485;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263717; 0,160; -0,078; -1,085; 10,430; -19,985; -35,980; 1,011; -0,388; 1,037; 951,917; 474,164;  13; 0,000; 474,164;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263769; 0,126; -0,054; -1,049; 6,545; -21,630; -36,260; 1,024; -0,373; 1,044; 951,986; 473,563;  13; 0,000; 474,164;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263821; 0,075; 0,046; -1,059; 5,565; -24,185; -34,160; 1,024; -0,373; 1,044; 952,010; 473,355;  13; 0,000; 473,563;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263873; 0,070; 0,001; -1,006; 5,320; -23,100; -32,165; 1,075; -0,362; 1,028; 952,010; 473,355;  13; 0,000; 473,355;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263930; 0,008; 0,008; -0,974; 3,640; -18,270; -26,950; 1,075; -0,362; 1,028; 952,073; 472,799;  13; 0,000; 473,355;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 263982; 0,009; 0,023; -0,982; 6,195; -13,300; -23,310; 1,082; -0,364; 1,014; 952,134; 472,268;  13; 0,000; 472,799;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264033; -0,024; 0,017; -0,954; 8,225; -7,805; -17,290; 1,082; -0,364; 1,014; 952,134; 472,268;  13; 0,000; 472,268;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264090; -0,025; 0,007; -0,955; 9,660; 0,560; -10,150; 1,052; -0,340; 1,008; 952,154; 472,092;  13; 0,000; 472,268;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264141; -0,010; 0,072; -0,957; 11,410; 7,630; -3,395; 1,043; -0,328; 1,021; 952,146; 472,159;  13; 0,000; 472,092;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264193; 0,019; -0,015; -0,959; 12,320; 11,200; 4,690; 1,043; -0,328; 1,021; 952,146; 472,159;  13; 0,000; 472,159;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264244; 0,093; -0,027; -0,949; 12,845; 14,665; 12,530; 1,032; -0,321; 1,022; 952,159; 472,048;  13; 0,000; 472,159;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264301; 0,118; -0,074; -0,931; 10,150; 11,900; 18,515; 1,032; -0,321; 1,022; 952,211; 471,588;  13; 0,000; 472,048;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264353; 0,135; -0,054; -0,907; 8,785; 9,135; 23,625; 1,020; -0,313; 1,024; 952,211; 471,588;  13; 0,000; 471,588;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264404; 0,128; -0,070; -0,932; 6,860; 3,360; 25,375; 1,020; -0,313; 1,024; 952,237; 471,363;  13; 0,000; 471,588;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264461; 0,167; -0,019; -0,917; 2,065; -3,360; 29,505; 1,017; -0,315; 1,020; 952,263; 471,130;  13; 0,000; 471,363;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264512; 0,093; -0,044; -0,905; -1,855; -4,025; 29,960; 1,017; -0,315; 1,020; 952,263; 471,130;  13; 0,000; 471,130;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264564; 0,042; 0,003; -0,896; -1,190; -5,600; 31,080; 1,024; -0,319; 1,023; 952,286; 470,933;  13; 0,000; 471,130;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264615; 0,039; 0,013; -0,946; -2,905; -5,740; 32,480; 1,024; -0,319; 1,023; 952,308; 470,738;  13; 0,000; 470,933;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264684; 0,086; -0,018; -0,958; -8,505; -3,500; 38,710; 1,116; -0,327; 1,024; 952,308; 470,738;  13; 0,000; 470,738;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264736; 0,112; -0,038; -0,996; -0,560; -4,060; 42,000; 1,059; -0,361; 1,015; 952,319; 470,644;  13; 0,000; 470,738;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264800; 0,157; -0,120; -1,072; -3,570; -10,605; 46,620; 1,059; -0,361; 1,015; 952,378; 470,122;  13; 0,000; 470,644;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264857; 0,132; -0,118; -1,075; -12,915; -14,210; 49,210; 1,068; -0,350; 1,018; 952,419; 469,767;  13; 0,000; 470,122;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264909; 0,095; -0,076; -1,056; -21,980; -14,140; 52,850; 1,068; -0,350; 1,018; 952,419; 469,767;  13; 0,000; 469,767;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 264961; 0,035; 0,012; -1,047; -27,300; -12,355; 59,745; 1,093; -0,370; 1,019; 952,480; 469,228;  13; 0,000; 469,767;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265013; 0,011; -0,001; -0,958; -31,255; -12,355; 66,920; 1,093; -0,370; 1,019; 952,502; 469,042;  13; 0,000; 469,228;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265070; -0,026; 0,041; -0,904; -33,110; -4,760; 77,735; 1,105; -0,412; 1,017; 952,502; 469,042;  13; 0,000; 469,042;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265134; -0,027; 0,083; -0,889; -29,680; 3,080; 92,015; 1,112; -0,458; 1,015; 952,536; 468,744;  13; 0,000; 469,042;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265185; -0,037; 0,117; -0,841; -23,240; 8,925; 102,970; 1,112; -0,458; 1,015; 952,559; 468,543;  13; 0,000; 468,744;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265242; 0,045; 0,153; -0,867; -19,530; 13,720; 116,515; 1,102; -0,511; 1,014; 952,559; 468,543;  13; 0,000; 468,543;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265294; 0,048; 0,129; -0,895; -11,025; 15,645; 130,480; 1,102; -0,511; 1,014; 952,627; 467,940;  13; 0,000; 468,543;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265346; 0,089; 0,114; -0,879; -4,550; 15,470; 144,095; 1,082; -0,557; 1,019; 952,617; 468,032;  13; 0,000; 467,940;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265398; 0,127; 0,070; -0,930; -1,785; 10,955; 151,760; 1,082; -0,557; 1,019; 952,617; 468,032;  13; 0,000; 468,032;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265455; 0,147; 0,002; -0,949; -3,150; 7,175; 155,890; 1,144; -0,599; 1,026; 952,654; 467,705;  13; 0,000; 468,032;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265507; 0,135; -0,035; -1,000; -7,665; 3,710; 157,850; 0,997; -0,644; 1,015; 952,616; 468,041;  13; 0,000; 467,705;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265585; 0,076; -0,040; -1,014; -15,260; 2,380; 159,565; 0,997; -0,644; 1,015; 952,596; 468,218;  13; 0,000; 468,041;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265643; 0,197; -0,016; -1,018; -21,805; 5,250; 162,015; 0,937; -0,664; 1,021; 952,596; 468,218;  13; 0,000; 468,218;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265695; 0,082; 0,005; -0,978; -25,655; 10,815; 164,185; 0,937; -0,664; 1,021; 952,576; 468,394;  13; 0,000; 468,218;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265747; 0,100; 0,038; -0,964; -26,180; 16,450; 168,980; 0,870; -0,670; 1,018; 952,588; 468,289;  13; 0,000; 468,394;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265799; 0,137; 0,127; -0,922; -19,705; 17,465; 176,610; 0,788; -0,683; 1,006; 952,588; 468,289;  13; 0,000; 468,289;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265865; 0,173; 0,103; -0,893; -12,565; 11,900; 191,030; 0,788; -0,683; 1,006; 952,645; 467,784;  13; 0,000; 468,289;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265919; 0,181; 0,027; -0,910; -8,925; 12,775; 203,560; 0,702; -0,646; 1,012; 952,652; 467,727;  13; 0,000; 467,784;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 265971; 0,225; -0,072; -0,891; -9,730; 6,020; 208,320; 0,702; -0,646; 1,012; 952,719; 467,142;  13; 0,000; 467,727;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266028; 0,204; -0,086; -0,872; -15,050; 3,010; 206,745; 0,638; -0,587; 1,007; 952,719; 467,142;  13; 0,000; 467,142;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266079; 0,189; -0,101; -0,949; -20,545; 1,925; 206,010; 0,638; -0,587; 1,007; 952,784; 466,572;  13; 0,000; 467,142;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266131; 0,175; -0,156; -1,009; -27,475; 2,625; 204,435; 0,618; -0,512; 1,007; 952,775; 466,651;  13; 0,000; 466,572;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266188; 0,187; -0,144; -1,044; -33,915; 1,400; 205,450; 0,717; -0,441; 1,007; 952,775; 466,651;  13; 0,000; 466,651;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266239; 0,185; -0,148; -1,079; -39,130; 3,675; 210,385; 0,717; -0,441; 1,007; 952,823; 466,227;  13; 0,000; 466,651;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266291; 0,212; -0,154; -1,102; -42,595; 4,655; 214,305; 0,628; -0,379; 0,996; 952,844; 466,043;  13; 0,000; 466,227;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266343; 0,204; -0,133; -1,091; -46,620; 5,530; 219,730; 0,628; -0,379; 0,996; 952,844; 466,043;  13; 0,000; 466,043;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266400; 0,211; -0,080; -0,904; -43,645; 5,180; 230,160; 0,669; -0,325; 1,004; 952,909; 465,473;  13; 0,000; 466,043;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266452; 0,170; -0,058; -0,969; -43,190; 1,435; 231,245; 0,669; -0,325; 1,004; 952,935; 465,243;  13; 0,000; 465,473;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266504; 0,091; -0,090; -0,911; -43,155; 0,000; 241,430; 0,726; -0,287; 1,023; 952,935; 465,243;  13; 0,000; 465,243;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266561; 0,125; -0,080; -0,862; -46,060; 0,175; 235,480; 0,726; -0,287; 1,023; 952,927; 465,316;  13; 0,000; 465,243;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266613; 0,028; -0,098; -0,877; -44,100; 0,840; 237,300; 0,806; -0,276; 1,031; 952,961; 465,017;  13; 0,000; 465,316;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266665; 0,008; -0,083; -0,849; -43,365; 6,930; 244,055; 0,806; -0,276; 1,031; 952,961; 465,017;  13; 0,000; 465,017;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266717; -0,021; -0,076; -0,785; -44,765; 9,730; 252,560; 0,877; -0,294; 1,041; 952,985; 464,812;  13; 0,000; 465,017;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266774; -0,021; -0,060; -0,848; -42,595; 13,720; 261,625; 0,943; -0,343; 1,059; 953,055; 464,192;  13; 0,000; 464,812;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266826; -0,047; -0,065; -0,910; -43,470; 19,425; 274,820; 0,943; -0,343; 1,059; 953,055; 464,192;  13; 0,000; 464,192;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266878; -0,064; -0,062; -0,899; -41,755; 22,995; 281,435; 0,996; -0,411; 1,066; 953,115; 463,674;  13; 0,000; 464,192;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266935; -0,040; -0,036; -0,946; -37,625; 27,055; 285,390; 0,996; -0,411; 1,066; 953,178; 463,114;  13; 0,000; 463,674;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 266987; -0,041; -0,032; -0,995; -34,265; 30,065; 286,685; 1,041; -0,493; 1,065; 953,178; 463,114;  13; 0,000; 463,114;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267039; -0,007; -0,024; -1,069; -30,065; 31,780; 286,685; 1,041; -0,493; 1,065; 953,191; 463,007;  13; 0,000; 463,114;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267091; 0,030; -0,093; -1,070; -28,385; 32,515; 286,685; 0,921; -0,533; 1,054; 953,170; 463,185;  13; 0,000; 463,007;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267160; 0,066; -0,151; -1,105; -29,855; 32,865; 286,685; 0,847; -0,556; 1,065; 953,170; 463,185;  13; 0,000; 463,184;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267212; 0,038; -0,178; -1,248; -30,905; 33,145; 286,685; 0,847; -0,556; 1,065; 953,205; 462,885;  13; 0,000; 463,184;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267264; 0,051; -0,183; -1,107; -31,535; 37,170; 286,685; 0,773; -0,548; 1,066; 953,226; 462,701;  13; 0,000; 462,885;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267321; 0,075; -0,197; -1,128; -31,605; 42,105; 286,685; 0,773; -0,548; 1,066; 953,226; 462,701;  13; 0,000; 462,701;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267373; 0,107; -0,135; -1,076; -23,765; 42,910; 286,685; 0,706; -0,504; 1,060; 953,273; 462,282;  13; 0,000; 462,701;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267425; 0,156; -0,112; -1,010; -9,345; 37,520; 283,815; 0,706; -0,504; 1,060; 953,333; 461,761;  13; 0,000; 462,282;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267477; 0,199; -0,166; -0,929; -13,860; 32,375; 282,765; 0,670; -0,425; 1,040; 953,333; 461,761;  13; 0,000; 461,761;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267534; 0,234; -0,238; -0,877; -13,230; 17,430; 275,345; 0,670; -0,425; 1,040; 953,350; 461,612;  13; 0,000; 461,761;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267586; 0,198; -0,260; -0,848; -19,670; 4,340; 268,765; 0,689; -0,347; 1,032; 953,347; 461,642;  13; 0,000; 461,612;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267638; 0,165; -0,303; -0,838; -32,690; -3,220; 261,660; 0,689; -0,347; 1,032; 953,347; 461,642;  13; 0,000; 461,642;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267695; 0,109; -0,307; -0,869; -48,195; -6,195; 247,555; 0,795; -0,301; 1,042; 953,334; 461,753;  13; 0,000; 461,642;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267747; 0,080; -0,248; -0,858; -59,745; -4,060; 238,070; 0,880; -0,319; 1,040; 953,418; 461,015;  13; 0,000; 461,752;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267799; 0,026; -0,180; -0,895; -70,525; 4,025; 235,270; 0,880; -0,319; 1,040; 953,418; 461,015;  13; 0,000; 461,015;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267856; 0,032; -0,059; -0,984; -73,115; 10,885; 238,665; 0,909; -0,357; 1,049; 953,450; 460,739;  13; 0,000; 461,015;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267908; 0,096; 0,028; -1,024; -67,410; 14,455; 245,420; 0,909; -0,357; 1,049; 953,551; 459,853;  13; 0,000; 460,739;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 267960; 0,172; 0,091; -0,904; -59,045; 15,575; 255,185; 0,931; -0,425; 1,064; 953,551; 459,853;  13; 0,000; 459,852;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268012; 0,246; 0,090; -0,980; -50,680; 6,825; 259,595; 0,931; -0,425; 1,064; 953,554; 459,829;  13; 0,000; 459,852;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268082; 0,275; 0,025; -0,925; -47,110; -8,855; 269,325; 0,927; -0,489; 1,064; 953,653; 458,959;  13; 0,000; 459,829;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268159; 0,216; 0,048; -0,899; -55,300; -23,030; 281,715; 0,910; -0,538; 1,071; 953,653; 458,961;  13; 0,000; 458,959;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268211; 0,188; 0,046; -0,897; -64,365; -27,790; 283,465; 0,910; -0,538; 1,071; 953,657; 458,921;  13; 0,000; 458,961;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268280; 0,151; 0,152; -0,875; -70,210; -25,480; 286,160; 0,887; -0,593; 1,058; 953,657; 458,921;  13; 0,000; 458,921;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268332; 0,176; 0,185; -0,874; -71,295; -19,040; 286,685; 0,837; -0,634; 1,042; 953,597; 459,453;  13; 0,000; 458,921;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268384; 0,163; 0,179; -0,843; -68,670; -17,080; 286,685; 0,837; -0,634; 1,042; 953,486; 460,423;  13; 0,000; 459,453;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268436; 0,263; 0,151; -0,831; -65,170; -15,015; 286,685; 0,825; -0,646; 1,019; 953,486; 460,423;  13; 0,000; 460,423;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268493; 0,325; 0,118; -0,856; -57,365; -18,900; 286,685; 0,825; -0,646; 1,019; 953,571; 459,675;  13; 0,000; 460,423;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268545; 0,305; 0,029; -0,893; -53,970; -24,255; 286,685; 0,704; -0,621; 1,014; 953,706; 458,498;  13; 0,000; 459,675;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268597; 0,255; -0,058; -0,952; -61,110; -28,000; 286,685; 0,704; -0,621; 1,014; 953,706; 458,498;  13; 0,000; 458,498;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268654; 0,163; -0,104; -1,013; -72,310; -24,465; 286,685; 0,646; -0,543; 1,002; 953,662; 458,878;  13; 0,000; 458,498;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268706; 0,041; -0,095; -1,019; -79,275; -17,255; 286,685; 0,646; -0,543; 1,002; 953,696; 458,583;  13; 0,000; 458,878;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268758; -0,017; -0,071; -1,007; -78,015; -5,425; 286,685; 0,650; -0,466; 1,025; 953,696; 458,583;  13; 0,000; 458,583;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268810; -0,054; -0,020; -0,992; -71,120; 9,100; 286,685; 0,650; -0,466; 1,025; 953,713; 458,438;  13; 0,000; 458,583;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268895; -0,055; -0,000; -0,945; -50,260; 19,005; 286,685; 0,670; -0,398; 1,037; 953,798; 457,688;  13; 0,000; 458,438;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 268949; -0,054; -0,025; -0,968; -39,795; 17,325; 286,685; 0,725; -0,338; 1,044; 953,836; 457,361;  13; 0,000; 457,688;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269001; -0,074; -0,051; -0,995; -36,610; 9,590; 286,685; 0,725; -0,338; 1,044; 953,836; 457,361;  13; 0,000; 457,361;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269058; -0,075; -0,065; -1,007; -39,375; 0,315; 286,685; 0,824; -0,297; 1,052; 953,939; 456,457;  13; 0,000; 457,361;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269110; -0,090; 0,004; -1,001; -44,485; -5,215; 286,685; 0,948; -0,332; 1,053; 954,055; 455,443;  13; 0,000; 456,457;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269162; -0,073; 0,014; -0,985; -48,510; -5,845; 286,685; 0,948; -0,332; 1,053; 954,165; 454,483;  13; 0,000; 455,442;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269214; -0,072; 0,104; -1,048; -53,410; -7,420; 286,685; 1,126; -0,446; 1,055; 954,165; 454,483;  13; 0,000; 454,483;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269271; -0,015; 0,088; -1,034; -55,510; -8,505; 286,685; 1,126; -0,446; 1,055; 954,113; 454,934;  13; 0,000; 454,483;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269323; 0,076; 0,058; -1,016; -57,540; -7,700; 286,685; 1,016; -0,603; 1,029; 954,007; 455,859;  13; 0,000; 454,934;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269375; 0,134; -0,003; -1,039; -64,995; -13,580; 286,685; 1,016; -0,603; 1,029; 954,007; 455,859;  13; 0,000; 455,859;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269432; 0,110; -0,114; -1,019; -72,450; -13,650; 286,685; 0,883; -0,674; 1,015; 954,002; 455,906;  13; 0,000; 455,859;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269484; 0,067; -0,127; -1,000; -81,165; -6,020; 286,685; 0,883; -0,674; 1,015; 954,109; 454,966;  13; 0,000; 455,906;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269536; 0,012; -0,128; -1,002; -84,560; 2,205; 286,685; 0,721; -0,658; 1,004; 954,109; 454,966;  13; 0,000; 454,966;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269605; -0,010; -0,096; -1,015; -78,505; 14,490; 286,685; 0,598; -0,544; 0,988; 954,108; 454,979;  13; 0,000; 454,966;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269657; 0,024; -0,143; -0,985; -69,790; 16,135; 286,685; 0,598; -0,544; 0,988; 954,161; 454,513;  13; 0,000; 454,979;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269709; 0,018; -0,162; -0,998; -64,960; 11,725; 286,685; 0,598; -0,372; 0,992; 954,161; 454,513;  13; 0,000; 454,513;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269761; -0,032; -0,140; -1,022; -66,045; 4,550; 286,685; 0,598; -0,372; 0,992; 954,148; 454,624;  13; 0,000; 454,513;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269819; -0,145; -0,148; -1,010; -73,115; 7,805; 286,685; 0,724; -0,245; 1,001; 954,189; 454,267;  13; 0,000; 454,624;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269871; -0,141; -0,113; -1,044; -76,580; 11,165; 286,685; 0,724; -0,245; 1,001; 954,189; 454,267;  13; 0,000; 454,267;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269923; -0,092; -0,034; -1,063; -75,670; 14,665; 286,685; 0,935; -0,261; 1,024; 954,379; 452,608;  13; 0,000; 454,267;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 269980; -0,047; -0,014; -1,037; -73,570; 16,940; 286,685; 0,935; -0,261; 1,024; 954,468; 451,833;  13; 0,000; 452,608;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270032; -0,016; -0,018; -1,045; -71,400; 16,450; 286,685; 1,161; -0,412; 1,043; 954,468; 451,833;  13; 0,000; 451,833;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270084; 0,045; -0,040; -1,043; -69,510; 13,195; 286,685; 1,024; -0,605; 1,018; 954,432; 452,140;  13; 0,000; 451,833;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270136; 0,031; -0,086; -1,037; -72,240; 13,895; 286,685; 1,024; -0,605; 1,018; 954,341; 452,937;  13; 0,000; 452,140;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270194; 0,047; -0,129; -0,896; -64,400; 10,360; 286,685; 0,851; -0,684; 1,015; 954,341; 452,937;  13; 0,000; 452,937;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270246; 0,038; -0,174; -0,985; -70,770; 12,565; 286,685; 0,851; -0,684; 1,015; 954,375; 452,647;  13; 0,000; 452,937;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270298; 0,020; -0,187; -0,935; -70,595; 11,725; 286,685; 0,670; -0,623; 1,004; 954,440; 452,074;  13; 0,000; 452,647;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270355; 0,018; -0,224; -0,931; -71,715; 9,905; 286,685; 0,670; -0,623; 1,004; 954,440; 452,074;  13; 0,000; 452,074;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270407; -0,018; -0,255; -0,978; -74,515; 6,895; 286,685; 0,588; -0,450; 0,998; 954,408; 452,352;  13; 0,000; 452,074;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270459; -0,227; -0,274; -1,055; -78,925; 7,560; 286,685; 0,588; -0,450; 0,998; 954,380; 452,599;  13; 0,000; 452,352;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270511; -0,134; -0,264; -1,055; -87,780; 16,905; 286,685; 0,669; -0,298; 1,013; 954,380; 452,599;  13; 0,000; 452,599;   0; 3; 0; 0; 1; 0; 0; 0;
CLC; 270568; -0,179; -0,169; -1,058; -88,725; 26,530; 286,685; 0,853; -0,263; 1,032; 954,461; 451,890;  13; 0,000; 452,599;   0; 3; 0; 0; 1; 0; 0; 0;
